id,text,sentiment
870431604950290432,RT @schoolfession: When someone says 'don't be anxious' and your anxiety is cured https://t.co/C0W7WfAFCO,1
870431607642914817,"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw",1
870431611229093888,RT @oraltwjnk: Depression https://t.co/g4QIZjnRj1,1
870431615742300160,I definitely definitely definitely have anxiety issues because of my weird parents,1
870431616253820932,Fking anxiety bruh,1
870431619101884416,This slump of depression has reduced me to a couch potato,1
870431620574179332,Combating feelings of #depression and #loneliness? Check out this video. https://t.co/M6DpZCSlQV,1
870431622465826818,"RT @x20vr_: People tell me depression is temporary
It's been 23 years and im still waiting for that temporary to be over",1
870431625359785984,"and since i missed uprising and the cool event skins, i'm depression.",1
870431635392614400,Combating feelings of #depression and #loneliness? Check out this video. https://t.co/MbhZvu328h,1
870431635300380672,RT @sosadtoday: it's my depression and i'll do what i want with it,1
870431639620530176,"ha ha thank you father, i now know that your political views are more important than my mental health and well-being",0
870431640056721412,@Daily_Express What a load of s**t it takes a lot to omit to your mental health issues it's not something you use l… https://t.co/xY9Any1Cup,1
870431642321473536,RT @jessiesantoss: if i experience crippling depression and social anxiety imma make it look seeexy,1
870431645379284994,"Haven't seen Liza in 2 days. By my calculations, my separation anxiety started yesterday.... 🤔",1
870431649267429376,Combating feelings of #depression and #loneliness? Check out this video. https://t.co/VJzhb9Ly8U,1
870431651427385346,"RT @Fact: When someone tickles you, your laughter is actually a sign of panic, anxiety and nervousness.",0
870431655793741824,RT @lifeaseva: It isn't easy to get over mental health issues but finding people who understand you and identifying yourself is the first s…,0
870431656284487681,RT @gloriagordon648: Visit us today to kick depression in the face. https://t.co/P3Fp3Gc3Vw https://t.co/5hFmPOktay,0
870431657236377600,RT @vic218: I wish every single person could see this. Can we raise awareness for anxiety and mental health please? �?�?�💜 https://t.co/vK3vkv…,0
870431657987387392,Dr. Luz Towns Miranda's mission? To make mental health stigma for moms a thing of the past. @ltmphd #GlobalMoms #JNJ https://t.co/WB8iWTSkfO,1
870431658608078849,my anxiety is high af because of saturday,1
870431660805959680,"الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… https://t.co/oPkJBI3a5Z",1
870431668506681344,"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…",1
870431672457719808,RT @lifeaseva: Depression is diagnosed by a doctor and can be helped. Its not a sad twitter joke. Its not a relateable tweet. Stop joking a…,1
870431682016432128,"But no my physical &amp; mental health isn't as important as ""my future husband wanting kids and not being able to because of the surgery"" 🙃",0
870431685627834368,"I hate living with my sister 
My anxiety is acting so badly rn lmaO",1
870431692443406336,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
870431693458427904,How to cope with anxiety - https://t.co/yd4l2fb6Ch,1
870431697451585537,@torosenjo Haha thanks for being so nice. For now I'll just try to not get hurt and fall in depression again :),1
870431699225776128,@GortonMP @worldwearyguy @georgegalloway @EvaSoumble Understand you now. Using mental health as pure opportunism to… https://t.co/UtXGk1gfu4,0
870431702446776321,RT @whosmaddyrose: I'm about to take my second depression nap of the day,1
870431705621987328,depression starts at 00:00 https://t.co/ARECJ0qWth,1
870431714916659200,"@KensingtonRoyal @BarackObama Thank you, both, for emphasizing mental health needs.",0
870431720725729280,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431723833745409,"(Yeah, because society hates women.) More than 1/3 of teenage girls experience depression... - The Washington Post
https://t.co/2eYtpHWWKY",0
870431729076633600,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431729751904256,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
870431734629838848,@TheoDoesArt @KingofCrybabys @TIHYDP I still have my doubts about them actually having broken up at any point before the anxiety attack.,1
870431742309441538,RT @mistercakerz: DID THE #sleeppositionmeme by @time2slime !! IT ME SLEEPING AWAY MY ANXIETY- I MEAN SLEEPING FROM A HARD DAY OF WOR… ,1
870431743047815170,RT @nicamora: finna be asleep in .6 seconds but why is it that creatives seem to experience depression the most,1
870431744549421056,RT @SGouater: Le suicide coe la depression ne st pas issus d'une culture. Les maux psychiatriques et psychologiques attribués aux… ,1
870431747397349376,RT @Essence: Tips for Black women who think your job may be leading to depression: https://t.co/zCt0B1AGN1 https://t.co/L9lJPlcSgg,1
870431749716791296,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870431759988654080,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
870431763100823557,RT @nicamora: finna be asleep in .6 seconds but why is it that creatives seem to experience depression the most,1
870431766703689734,Painting has been helping my anxiety so much and watercolors are fun af. I love mixing acrylics more cuz it soothes me but still fun🙃🙃🙃,0
870431771309092864,When you constantly #worry about the future you cannot possibly enjoy your #NOW https://t.co/XDVFXsi6zx #fear #depression #anxiety #growth,1
870431774916173825,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431776103174145,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870431776153497600,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870431777256505344,Not trying to be dramatic or anything but talking about personal finances gives me a level of anxiety and nausea to combat finals week.,1
870431781077393408,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
870431781673193476,RT @gutsin8mm__: Ahh the holiday anxiety had begun already,1
870431783812304898,RT @IgnorantEdema: The survey looks at how perceived race &amp; gender inequality has an effect on mental health at work. Please do the survey…,0
870431787016536069,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870431789180964864,RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
870431789751439361,"RT @Javssxx: Your wcw gets hit with anxiety when you ask her what she wants to eat, it's me, I am your wcw.",1
870431793333383169,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870431795988135936,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431804091756546,The anxiety is real right now �?,0
870431804674555904,This post is about something that we all deal with at some point or another: anxiety. Anxiety is a completely... https://t.co/4JK1a3KHky,1
870431807065526272,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",1
870431808546013189,RT @PSUWorldCampus: Reduce everyday stress and anxiety through these guided #meditation videos courtesy of @penn_state's Kami Dvorakova… ,0
870431810169294848,@RealDeniseWelch Don't you agree? https://t.co/0VRofmQmJz,0
870431810538291202,RT @korinamaiya: This video gives me so much anxiety https://t.co/occJYd1WFP,1
870431811708571648,"RT @Indraji81820781: @EmmanuelMacron The American people are with you,,#donthecon is a Russian puppet,,with mental health issues https://t.…",0
870431812165791744,what are your opinions on lego crippling depression blossom @WooflyWaffles @Saxa_san @1greg7YT https://t.co/hoqgZJT57z,1
870431816997580802,RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,0
870431817005924352,Creating is beautiful but we never get back the advice we need to receive https://t.co/SthbtCPjkU,0
870431825088323584,my anxiety needs to chill rn ugh.,1
870431835666436100,damn anxiety can be so crippling,1
870431837121904640,RT @siptuhealth: SIPTU secures agreement on payment of community allowance to mental health nurses https://t.co/acGxj8m95N https://t.co/34y…,0
870431837587357696,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431840355717120,"RT @NC3Rs: View our video tutorial on mouse handling methods to minimise stress and anxiety, created by researchers @livuniIIB… ",0
870431852200415232,I need to get my mental health together cus I'm crazy lmao,1
870431857007087617,"RT @faguettte: Your wcw blames their depression on planets being in retrograde to cover up how much of a mess they are, it's me I'm your wcw",1
870431857346793473,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
870431859502530560,"""NO FOR REAL YOU'RE GIVING ME ANXIETY ASHLEY STOP"" https://t.co/h5tV0SYGFt",1
870431863990628352,RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
870431869288026113,Part of my #selfcare is to carry a bottle of lemon water with me at all times. #mentalhealth #depression https://t.co/QOrkTaBbMH,1
870431871984783361,Day 2 of depression but in Mexico,1
870431875927560194,RT @shonfaye: I think RuPaul's Drag Race and the contestants have treated Nina's mental health problems atrociously,1
870431876070199296,i just live tweeted my entire depression on my priv lol i feel absolutely great life is great,0
870431884156829696,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
870431886098804738,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431889441472512,RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,0
870431892151062528,RT @truffIepup: i get the worst waves of depression and loneliness randomly and i hate it.,1
870431893048655872,RT @korinamaiya: This video gives me so much anxiety https://t.co/occJYd1WFP,1
870431896509059072,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",1
870431896815247361,RT @toodope915: if you suffer with depression.. there is always help..please call if your ever suicidal..rip #SuicideAwareness… ,0
870431896957792256,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431903555387392,@midwestspitfire I feel weird liking these tweets but you describe depression so well that I've got to. (Hang in there.),1
870431904495009792,"Nice to know.... 
Jasmine essential oil increases serotonin production better than anti anxiety medication Known... https://t.co/LQNW2viPUU",0
870431906315227136,RT @king_imbo: I'm a chill person with a lot of anxiety,1
870431911583207424,Why can't I like... hack into myself and delete the program that gives me social anxiety lol,0
870431911881179136,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431912447397888,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431925529346049,"Lol...Pastor, teacher, mental health nurse? Damn girl, are you sure your not #WonderWoman @CoriBush",1
870431927798562816,@JoshuaHeilman @CameronRusso im sure the millions of people like you telling them the way theyve felt all their lif… https://t.co/3bqGAcNiZS,0
870431929757306880,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/soX9VdzJAQ,0
870431932395528194,RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,0
870431936409292801,HSP105 prevents depression-like behavior by increasing hippocampal brain-derived neurotrophic factor levels in m... https://t.co/pPsrSTeddJ,0
870431936141045761,RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
870431938212798465,i'm in bed eating gummy worms real depression hours,1
870431938213019648,Y'all out here using fidget spinners acting like Frank Costanza ain't gave us a fail safe anxiety reliever 20 years… https://t.co/I28HQeTLj5,0
870431944953278466,RT @KingAndrew_: anxiety should not exist,1
870431946853163008,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431949298556928,"One of these days, I'll be over my depression.",1
870431949445312512,What I've Learned About Managing Anxiety https://t.co/B2nQGZ3S5F #anxiety #depression #mentalhealth #1in4 #pnd… https://t.co/DcyGUx9E5Q,1
870431952112930817,"may june bring me many blessings: job, money, stability, emotional, mental &amp; physical health, friendships and opportunities 😇�?�?�",0
870431953492873219,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870431957154504704,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870431958400196610,"RT @Ashton5SOS: Watching our tour diaries 😭 I miss you all so much! What the hell. 
Separation anxiety haha! What an amazing tour SLFL was �?�",1
870431959121408000,"RT @HealingMB: Forgiveness can lead to greater psychological well-being. Less anxiety, stress and fewer symptoms of depression. https://t.c…",0
870431960149176320,"RT @TWLOHA: ""9 Things You Shouldn't Say to Someone With Depression (and What to Say Instead) (via @themightysite) https://t.co/aZk2Ff3uFv",0
870431960786624518,depression finna ruin my summer,1
870431964326768640,Skeletor is my anxiety.,1
870431966256136193,There goes all my progress in my mental health. I'm so fucking broken,1
870431967095005184,"SADBOYS SADBOYS
WHAT U GONNA DO WHEN THE DEPRESSION COMES FOR U?",0
870431969938518016,RT @DrDeniseMD: Your support for raising awareness of the importance of mental health leaves me with a smile.#gratitude https://t.co/LYRch6…,0
870431972069326849,RT @charstarlene: My heart goes out to those of us whose anxiety has gone from crippling to an accelerating vomit/shit/deathlike ever since…,1
870431977689686016,When you wanna go see a movie but ur anxiety won't let you 🙃,1
870431981804199936,RT @HealingMB: Benefits of Yoga - Amazing for our for mental health #yoga #healing #mindfulness #meditation #healing https://t.co/i2vGlJgXFA,0
870431982068539392,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870431982043275267,RT @martin_sen: #CrazySocks4Docs from across the Pacific - mental health shouldn't be hidden under trouser legs @venessb… ,0
870431981712150528,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
870431988037046273,RT @korinamaiya: This video gives me so much anxiety https://t.co/occJYd1WFP,1
870431990436298752,Most Americans have some form mental health issue going on - cuz US breeds mental illness - so nobody can point fin… https://t.co/TcSPfKG1j6,0
870431990134312964,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870431992751558658,@adhaves @jeremycorbyn Mental health is a huge issue. It came up in the public debate tonight which allowed me to c… https://t.co/hj94fNkdjM,1
870431995633053696,RT @rucev: Depression is like drowning except you can see everyone else around you breathing https://t.co/g4lp2adLnv,1
870431997067317248,Im here and i want to have a good time but i cant do anything bc everyones all busy so im suddenly The Depression,1
870431997910327296,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432000334843904,RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,1
870432000854736896,"anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
depression: ever",1
870432005334470660,"*Depression hits✅*
*depression playlist✅*
*Regret living✅*
*suicide or self harm✅*
*lost in my mind*
Depression cycle nearly done 🤙�?�",1
870432004776620033,RT @_Belize: I know my depression is at it's peak when I don't even have a appetite after I smoke,1
870432006559203328,RT @SkyeCreativeONe: How come every female yoga instructor I know is an anxiety ridden cunty bitch? Isn't that the opposite of what they… ,1
870432011025924096,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/w5pFMZvVqZ,1
870432011520888833,RT @Gertsroyals: @TelegraphNews @heads_together I would love too see Royals focus some on mental health in the elderly. They deal wi… ,0
870432013420986370,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
870432012875833344,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",0
870432014121353216,"RT @felicityward: Hi, I have anxiety, so I'll just have a decaf covfefe, thanks",0
870432017489506304,RT @mikeeisenbath: Thoughts on #MentalIllness and #MentalHealthAwareness https://t.co/wOy5fkFcu6 #depression #sicknotweak #iamnotashamed @n…,1
870432019083407361,"RT @mavisaclidev: Me: My life is going so good, im so happy right now
My anxiety and depression: https://t.co/onndghFsh7",0
870432031766794240,"Anxiety can be debilitating. Luckily, these quick and natural remedies can help you battle that overwhelming war:… https://t.co/lWls4TUfUd",0
870432030651240449,"RT @bchealthyliving: MT @victoriacaros: ""If you care about mental health, care about children. #MentalHealth issues begin in childhood"" htt…",1
870432032760799232,"RT @MyFavsTrash: Your mcm has severe anxiety, mental and physical exhaustion, self worth issues &amp; depression. It's me, i'm your mcm.",1
870432034547802112,RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,1
870432037043351553,RT @zachxr: memes are good for your mental health,0
870432037248913408,"RT @thequeensheart: May is Mental Health Awareness Month, never let anyone suffer in silence. If you need to talk I am here. I understand.",0
870432037769011200,why do i have crippling depression,1
870432038209208320,RT @Fact: The average high school student has the same level of anxiety as the average psychiatric patient would in 1950s.,0
870432038729506817,"RT @RayaVlogs: anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
de…",1
870432041355145216,You've tried everything and nothing helps your depression. Maybe it's time to check out #TMS Therapy.,0
870432041887604736,How Does Your Depression Affect Your Child? | World of Psychology https://t.co/hUlc5x0q9p,0
870432041757749248,8 Depression Myths We Need To Stop Believing... https://t.co/kiasU2B2Ac https://t.co/n8YPDcHh8U,0
870432043028680705,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432044999770113,8 Depression Myths We Need To Stop Believing... https://t.co/dDHY4veYez https://t.co/vOx9Aciknn,0
870432045612154880,8 Depression Myths We Need To Stop Believing... https://t.co/mD3plGGiG9 https://t.co/5QHBdmlYlr,1
870432045968666624,8 Depression Myths We Need To Stop Believing... https://t.co/TqOtPBiMBa https://t.co/MZJiZoMVCp,1
870432046169989121,8 Depression Myths We Need To Stop Believing... https://t.co/0KFodyVl68 https://t.co/jTrAIzcKJt,1
870432046169997312,RT @FAC7S: 8 Depression Myths We Need To Stop Believing... https://t.co/zvv08mhQHE https://t.co/2tbg6r44z1,1
870432046727823361,8 Depression Myths We Need To Stop Believing... https://t.co/xJJzdef57u https://t.co/4DQC1puY5Z,1
870432047323422720,RT @FAC7S: 8 Depression Myths We Need To Stop Believing... https://t.co/zvv08mhQHE https://t.co/2tbg6r44z1,1
870432049768783872,When someone says 'don't be anxious' and your anxiety is cured https://t.co/PlyJX1mIZz,1
870432052255965184,8 Depression Myths We Need To Stop Believing... https://t.co/p1wXsly9N1 https://t.co/QGA1AMu9OC,1
870432055514939392,8 Depression Myths We Need To Stop Believing... https://t.co/UWb8zZEfE8 https://t.co/xOA5uF4Rbt,1
870432055733010432,"@elinbenja Off subject, what do you do in mental health? I work in mental health here in the states.",0
870432060686688256,RT @SlothBoiii: Cracking open a cold can of depression not with the boys tho I don't have any friends,1
870432063295557634,Lol @ my emotions and anxiety always screwing up everything,1
870432064088289281,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432064138612736,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432071432323073,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432074498322432,"RT @sadserver: following extreme anxiety that something will eventually go wrong, the feeling of relief when it finally does.

that is #cov…",1
870432076436127744,my ult rarepair finally got a new fic and it's unrequited bullshit + ooc This is why i have depression,1
870432075991666688,"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw",1
870432076679462913,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432080236343296,#Anxiety #anxietyproblems https://t.co/2cOCr68zU0,1
870432081771454465,"I am an anxious, awkward human string bean PLEASE GIVE ME A CHANCE https://t.co/PDh2xadFvT",1
870432085311447040,RT @so_vietbitch: why do asian parents think yelling is gonna fix anything all it does is instill fear and anxiety in your fucking children,1
870432090243739652,"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
870432097952989185,RT @gloriagordon648: Visit us today to kick depression in the face. https://t.co/P3Fp3Gc3Vw https://t.co/5hFmPOktay,0
870432100486230017,@GiannaGracee It's not bad at all and I'm afraid of needles the scariest part for me is when they're both touching… https://t.co/ZgFy0bssYX,1
870432101232934912,"RT @LearnEnglish9: الصحة Health (هيلث)
العقلية Mental (مينتل)
تعلم Learn (ليرن)
النسيان forgetting(�?ورقيتنق)
عاط�?ية Emotional (ايموشون… ",1
870432102499700737,i’m at the “make a Bitmoji while eating a banana in silence�? stage of dealing with my generalized anxiety disorder.,1
870432102554230784,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432104215130112,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432105196552192,highkey surprised at how high my abstractness + anxiety is but ok,1
870432108841496578,maybe i shoudl consider that group therapy the mental health nurse told me about like ill probs refuse to talk to them but eh,1
870432115040583680,"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…",1
870432117502517249,@annadeng_ Mental and physical health is more important than homework.,0
870432118857453568,RT @stellification: @SammRuger @MCD_MiamiValley I only have $.99 😔 guess I have to have crippling depression forever,1
870432130727280640,"RT @mrsv__: So if anyone would like to help D1 move out, that'd be great! https://t.co/xo5ufPWnY8",0
870432133730508801,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432135395586048,"with someone when you're battling with depression every day, and I wish  more people in my life could understand that.",1
870432136368717825,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432154735398912,RT @SwizzyWrightt: Maybe if I fall in love with my anxiety it will leave me too,1
870432157331841025,RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
870432159319834624,It's why you'll rarely see people talking or writing about depression from inside of an occurrence. You lose all signal.,1
870432170858303488,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432177607110660,"O Allah, I take refuge in You from anxiety and sorrow, weakness and laziness, miserliness and cowardice, the burden of debts.",1
870432182292041728,anxiety #art #artist #abstract #abstractpainting #abstractart #acrylics #acrylicpainting https://t.co/XVvvzka8Uw https://t.co/YVYfHDhPtp,0
870432182371663872,RT @eIenaIvarez: ''i'm a gay female minority so anxiety and depression are my two best friends'' it's getting real https://t.co/stoKGENetr,0
870432182136950784,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,1
870432186138275841,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",1
870432187757342721,RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432197651681280,"I finally told my mom I have BPD today

She looked at me like ""okay... sure...""

Lol no one ever takes my mental health seriously",1
870432197961949184,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
870432198859649025,RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
870432202789703684,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",1
870432206312919041,RT @PSUWorldCampus: Reduce everyday stress and anxiety through these guided #meditation videos courtesy of @penn_state's Kami Dvorakova… ,0
870432211354497024,"RT @meanpIastic: Me just ignoring my responsibilities and allowing depression, and anxiety take over my life https://t.co/sKLEoKIPA7",1
870432215099899905,@0xGradius @badthingsdaily wtf. I'm not even in the infosec industry and these tweets give me anxiety!!,1
870432215536107520,"RT @faguettte: Your wcw blames their depression on planets being in retrograde to cover up how much of a mess they are, it's me I'm your wcw",1
870432219818467328,"@whoismaryboo bc every1 is using twitter as a substitute for irl meaningful bonds, which means st is preventing the… https://t.co/Chv8IZ832W",0
870432222313984000,RT @SenHannahBeth: Great discussion with local mental health advocates today. Time to get mental health issues out of the shadows and… ,0
870432226168537088,Anxiety be like that one friend that always bugs you but has no clue they're driving you up the wall.,0
870432228676739073,speaking negatively about anything that bothers me always gives me real bad anxiety cos of the off chance Im wrong and instead of everyone-,1
870432230837026816,Might have to take a break from social media man...this depression too real,1
870432236545335296,A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/XZXwl9pEhx,1
870432238705319936,RT @nosebleed4ever: Thought I had seasonal depression but nope this bitch is all year round,1
870432257147895809,@kerriburn @lilspunky101 @Koohyar @realDonaldTrump @POTUS Maybe because he’s a racist fuck who doesn’t care for any… https://t.co/ljTrbFtS9Z,1
870432257655418884,"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",1
870432266052222976,"RT @jegatheswaryyyy: You look happy, but you don't feel happy. That's what depression does to you.",0
870432272771674116,RT @GIRLposts: Stressing over problems that don't exist WHY I hate u anxiety,1
870432274143117312,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",1
870432274914975744,"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",1
870432278828199936,"""My heart no longer pitter-pattered with anxiety, it boom-ba-boomed on the walls of my chest with panic."" Malia Fer… https://t.co/esngzcwBC2",1
870432282707980288,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432283177742336,"At least in mice, ""runner's high"" e.g. lower anxiety and pain, appears to depend on endogenous #cannabinoid anandamide via #ECS receptor 1",1
870432284972728320,RT @buzzy_digital: Anxiety hinders our ability to read facial expressions and causes us to mistake other facial expressions for anger https…,1
870432292468142080,"@jaketapper @realDonaldTrump r u paying for all my health issues since u came into office ? Anxiety, stomach issues… https://t.co/tuati1AXuh",1
870432294170787841,RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,0
870432298151235585,My anxiety is extreme the entire time driving just to pull up and see that someone pranked me. That shit is unacceptable. Fuck you.,0
870432298138730496,RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,1
870432302601568258,Word Factory: On Being Content: A Few Pointers #success #friendship #anxiety ᵚ2 https://t.co/sVfO6zDmyJ,0
870432303260086272,@carlyprunier Pre grad depression &gt; post grad depression,1
870432304207974400,I'm just now realizing that driving in Columbus is going to give me so much anxiety,0
870432306066059264,RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
870432308100202500,RT @DrDeniseMD: Your support for raising awareness of the importance of mental health leaves me with a smile.#gratitude https://t.co/LYRch6…,0
870432318086934528,"Quick Tips to Reduce Stress and Stop #Anxiety
https://t.co/YMGf2g9REy",0
870432318552510465,"We Need to Address Mental, Behavioral Health in Kids Who Land in Justice System https://t.co/yJsTspSKfU @jjienews @StoneleighFdn",0
870432319303290880,"Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",1
870432320175648772,why does everything in the entire world give me anxiety pls don't,1
870432320481886208,"Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",1
870432320922292224,RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
